Id;EngineSize;FuelType;FuelConsumptionCity;FuelConsumptionHwy;FuelConsumptionComb;FuelConsumptionCombMpg;CO2Emissions
6258;1.2;X;7.2;5.9;6.6;43;153
6259;2.4;X;9.9;8.1;9.1;31;212
6260;3;Z;12;8.8;10.6;27;246
6261;2;X;9.7;7.8;8.8;32;206
6262;2;X;10.1;8.2;9.2;31;213
6263;2.4;X;10.3;8.3;9.4;30;218
6264;3.7;Z;12.6;9.3;11.1;25;261
6265;3.7;Z;13.3;9.3;11.5;25;270
6266;3.7;Z;13;9.7;11.5;25;271
6267;3.7;Z;13.6;9.7;11.8;24;279
6268;2.5;X;8.6;6.1;7.4;38;174
6269;2;X;9.1;6.9;8.1;35;190
6270;2.5;X;8.5;6.3;7.5;38;177
6271;2.5;X;9.1;6.5;7.9;36;186
6272;2.5;X;9.3;6.7;8.1;35;190
6273;5.6;X;17.7;12.9;15.5;18;364
6274;2.5;X;13.7;10.7;12.3;23;290
6275;4;X;14.7;10.3;12.7;22;299
6276;4;X;15.8;11.5;13.9;20;326
6277;4;X;15.1;11.5;13.5;21;317
6278;3.8;Z;14.2;10.7;12.6;22;295
6279;1.6;X;7.7;6.6;7.2;39;169
6280;3.5;Z;11.6;7.9;9.9;29;233
6281;1.6;X;9;6.8;8;35;188
6282;1.6;X;8.7;6.8;7.9;36;186
6283;3.5;X;11.7;8.3;10.2;28;240
6284;3.5;X;11.7;8.5;10.3;27;242
6285;2;X;9.8;8.8;9.3;30;218
6286;3.5;X;11.6;8.5;10.2;28;240
6287;3.5;X;12.1;8.9;10.7;26;250
6288;3.5;X;12.4;9.2;11;26;259
6289;2;X;8.6;7.2;8;35;188
6290;2;X;10.1;8.1;9.2;31;217
6291;2;X;9.1;7.6;8.4;34;198
6292;2.5;X;9.1;7.1;8.2;34;192
6293;2.5;X;9.6;7.5;8.7;32;204
6294;1.8;X;8.1;6.3;7.3;39;172
6295;1.8;X;8.8;6.6;7.8;36;183
6296;1.6;Z;8.9;7.3;8.2;34;193
6297;1.6;Z;9.1;7.3;8.3;34;195
6298;1.6;Z;9.4;7.8;8.7;32;205
6299;1.6;Z;9.5;7.6;8.7;32;204
6300;5.6;X;15;11.2;13.3;21;312
6301;5.6;X;15.2;11.1;13.4;21;315
6302;5.6;X;15.9;11.9;14.1;20;331
6303;1.6;X;7.6;6.2;7;40;164
6304;1.6;X;8.6;6.6;7.7;37;180
6305;3;Z;10.6;8;9.4;30;221
6306;3;Z;11.8;8.1;10.1;28;237
6307;3;Z;10.8;8.3;9.7;29;227
6308;3;Z;12;8.2;10.3;27;241
6309;3;Z;11.5;9.1;10.4;27;243
6310;3;Z;13;8.9;11.2;25;260
6311;3;Z;11.8;9.2;10.7;26;249
6312;3;Z;12.7;9;11;26;258
6313;3;Z;10.8;8.3;9.7;29;226
6314;3;Z;12.1;8.3;10.3;27;242
6315;3;Z;10.8;8.4;9.7;29;228
6316;3;Z;12.1;8.3;10.4;27;243
6317;3;Z;11.9;9.1;10.6;27;248
6318;3;Z;14.6;9.4;12.3;23;286
6319;3;Z;10.7;8.3;9.6;29;225
6320;3;Z;12.1;8.3;10.4;27;242
6321;3;Z;11;8.4;9.8;29;230
6322;3;Z;12.2;8.5;10.5;27;246
6323;3;Z;11.8;9.2;10.6;27;248
6324;3;Z;12.8;8.9;11;26;257
6325;3;Z;11.9;9.3;10.7;26;250
6326;3;Z;12.9;9.1;11.2;25;260
6327;3;Z;11.1;8.5;9.9;29;232
6328;3;Z;12.1;8.4;10.4;27;243
6329;3;Z;11;8.5;9.9;29;231
6330;3;Z;12.2;8.5;10.5;27;246
6331;3.8;Z;15.3;11.2;13.5;21;315
6332;4;Z;15.8;11.7;13.9;20;324
6333;4;Z;18;11.5;15.1;19;352
6334;4;Z;16.1;12.2;14.4;20;335
6335;4;Z;16.4;11.2;14.1;20;334
6336;4;Z;17.4;12.4;15.1;19;350
6337;3;Z;10.9;8.4;9.8;29;228
6338;3;Z;12.2;8.5;10.5;27;246
6339;3;Z;12.1;9.2;10.8;26;251
6340;3;Z;13.2;9.2;11.4;25;266
6341;3;Z;11.1;8.6;10;28;233
6342;3;Z;12.2;8.5;10.5;27;246
6343;3.8;Z;12.6;9.9;11.4;25;266
6344;3.8;Z;12.7;9.9;11.4;25;267
6345;3.8;Z;12.6;9.9;11.4;25;266
6346;3.8;Z;12.7;9.9;11.4;25;267
6347;3.8;Z;14.3;10.9;12.7;22;297
6348;2;Z;10.5;8;9.4;30;219
6349;2;Z;11;8.3;9.8;29;229
6350;2.5;Z;11.8;9.2;10.6;27;249
6351;2.5;Z;12.3;9.4;11;26;257
6352;2.5;Z;11.1;8.4;9.9;29;231
6353;2.5;Z;12.1;9;10.7;26;249
6354;3;Z;12.5;10;11.4;25;265
6355;2.9;Z;12.9;10.4;11.8;24;275
6356;4;Z;15.6;12.4;14.1;20;329
6357;2;Z;10.5;8;9.4;30;219
6358;2;Z;11;8.3;9.8;29;229
6359;2.5;Z;11.8;9.2;10.6;27;249
6360;2.5;Z;12.3;9.4;11;26;257
6361;2.5;Z;11.1;8.4;9.9;29;231
6362;2.5;Z;12.1;9;10.7;26;249
6363;2;Z;12.2;10.2;11.3;25;264
6364;3;Z;12.9;10.2;11.7;24;272
6365;3;Z;12.4;8.7;10.7;26;250
6366;3;Z;12.4;9;10.9;26;253
6367;3;Z;12.4;9;10.9;26;253
6368;3;Z;12.2;8.9;10.7;26;250
6369;2.9;Z;13.1;8.9;11.2;25;261
6370;2.9;Z;13.1;8.9;11.2;25;261
6371;2.9;Z;13.1;9.8;11.6;24;273
6372;4;Z;14.5;10.2;12.6;22;295
6373;4;Z;15.7;10.5;13.4;21;313
6374;4;Z;12.8;9.2;11.2;25;261
6375;4;Z;12.8;9.2;11.2;25;261
6376;4;Z;13.4;10.1;11.9;24;279
6377;3.6;X;11.9;9.4;10.8;26;253
6378;3.6;X;11.6;9;10.4;27;246
6379;5.7;X;16.2;10.5;13.6;21;320
6380;5.7;X;14.1;10.3;12.4;23;290
6381;3.6;X;12.2;9.7;11.1;25;260
6382;5.7;X;16.1;11;13.8;20;325
6383;5.7;X;14.3;11.1;12.9;22;302
6384;3;D;11.8;8.6;10.4;27;278
6385;3.6;X;13.9;9.6;11.9;24;280
6386;3.6;E;19.7;13.8;17;17;283
6387;5.7;X;17;12;14.8;19;346
6388;5.7;X;15.7;11;13.6;21;319
6389;3;D;12.3;8.8;10.8;26;289
6390;3.6;X;14.5;10.2;12.6;22;294
6391;3.6;E;20.7;14.7;18;16;300
6392;5.7;X;18.7;13.3;16.3;17;382
6393;5.7;X;16.1;11.5;14;20;328
6394;2.4;X;11.2;8.3;9.9;29;232
6395;6.7;Z;20;11.8;16.3;17;382
6396;6.6;Z;20.3;13;17;17;397
6397;6.6;Z;20.3;13;17;17;397
6398;6.6;Z;20.3;13;17;17;397
6399;6.7;Z;20;11.8;16.3;17;382
6400;6.7;Z;20;11.8;16.3;17;382
6401;6.6;Z;19.6;12.9;16.6;17;388
6402;2.4;X;11.6;9;10.4;27;244
6403;2;Z;9.7;7.2;8.6;33;200
6404;2;Z;11.2;8.3;9.9;29;231
6405;2;X;8.8;7.2;8.1;35;188
6406;2;X;10.5;8.1;9.4;30;220
6407;2.5;X;9;7.2;8.2;34;192
6408;2;X;8.3;6.4;7.5;38;174
6409;2;X;10.1;7.5;8.9;32;209
6410;2;X;8.4;6.6;7.6;37;177
6411;2;X;10.1;7.7;9;31;211
6412;2.5;X;9.3;7;8.2;34;193
6413;3.6;X;11.9;8.3;10.3;27;241
6414;2.5;X;9.4;7.3;8.5;33;198
6415;3.6;X;12;8.7;10.5;27;247
6416;2;Z;12.6;9.6;11.2;25;256
6417;2;Z;11.3;8.5;10;28;235
6418;2.5;Z;14.3;10.7;12.7;22;296
6419;4;X;14.3;11.9;13.2;21;308
6420;4;X;14.3;11.9;13.2;21;308
6421;2;Z;9.9;7.3;8.7;32;204
6422;2;Z;11.3;8.3;9.9;29;232
6423;3.5;X;10.9;7.6;9.4;30;220
6424;2.5;X;8.1;5.7;6.9;41;164
6425;2.5;X;8.4;6.1;7.4;38;173
6426;2.5;X;8.5;6.2;7.5;38;175
6427;3.5;X;10.5;7.1;9;31;210
6428;3.5;X;10.7;7.4;9.2;31;215
6429;2.5;X;4.9;4.8;4.9;58;113
6430;2.5;X;5.3;5;5.1;55;121
6431;2;X;8.7;7.5;8.2;34;189
6432;1.8;X;8.3;6.5;7.5;38;174
6433;1.8;X;8.3;6.7;7.6;37;178
6434;1.8;X;8.5;6.6;7.6;37;178
6435;1.8;X;7.8;5.9;6.9;41;163
6436;2;X;7.5;5.8;6.7;42;157
6437;2;X;8.4;6.3;7.5;38;174
6438;3.5;X;11.8;8.7;10.3;27;243
6439;3.5;X;12.1;9;10.6;27;250
6440;3.5;X;12;8.9;10.6;27;248
6441;3.5;X;11.7;8.8;10.4;27;242
6442;3.5;X;8.1;8.5;8.3;34;193
6443;1.8;X;4.4;4.6;4.4;64;105
6444;1.8;X;4.5;4.9;4.7;60;109
6445;1.5;X;4.9;5.5;5.1;55;120
6446;2.5;X;8.8;6.7;7.8;36;183
6447;2.5;X;9.2;7.1;8.3;34;190
6448;2.5;X;5.8;6.3;6;47;140
6449;5.7;X;18.4;13.8;16.4;17;384
6450;3.5;X;12.4;8.9;10.8;26;254
6451;3.5;X;13.4;9.6;11.7;24;274
6452;2.7;X;12.1;10.1;11.2;25;263
6453;2.7;X;12.7;10.6;11.7;24;274
6454;3.5;X;13;10.5;11.9;24;278
6455;3.5;X;13.8;11.4;12.7;22;299
6456;3.5;X;13.8;11.7;12.9;22;300
6457;5.7;X;17.7;13.6;15.9;18;371
6458;4.6;X;16.8;13.1;14.9;19;354
6459;5.7;X;18;14.1;16.3;17;382
6460;1.5;X;7.3;5.8;6.6;43;155
6461;1.5;X;7.8;6;6.8;42;164
6462;1.5;X;7.9;6.8;7.4;38;173
6463;1.5;X;7.8;6.5;7.2;39;169
6464;2;Z;12;8.6;10.4;27;244
6465;2;X;11.6;9.1;10.5;27;245
6466;3.6;X;13.8;10.2;12.2;23;286
6467;2;X;9;7.1;8.2;34;191
6468;2;X;9;7.1;8.2;34;191
6469;2;X;9.1;6.9;8.1;35;189
6470;2;X;9.1;6.9;8.1;35;189
6471;1.4;X;8.1;6.4;7.4;38;172
6472;1.4;X;8.2;6.3;7.4;38;172
6473;2;X;9.6;7.5;8.6;33;202
6474;2;X;9.8;7.3;8.7;32;203
6475;2;Z;10.2;7.9;9.2;31;213
6476;2;Z;11.4;8.2;9.9;29;232
6477;1.8;X;10.7;8;9.4;30;220
6478;1.8;X;11.1;7.8;9.6;29;225
6479;1.4;X;8.6;6.5;7.6;37;178
6480;1.4;X;8.2;6.3;7.4;38;172
6481;1.8;X;10.8;8.1;9.6;29;224
6482;1.8;X;10.8;7.6;9.3;30;218
6483;1.4;X;7.8;5.9;7;40;162
6484;1.4;X;7.9;5.9;7;40;163
6485;2;X;9.3;7.2;8.4;34;196
6486;2;X;9.6;7.3;8.5;33;200
6487;2;X;9.3;6.5;8.1;35;188
6488;2;X;10.7;8;9.5;30;221
6489;2;X;11.1;8.1;9.8;29;228
6490;2;Z;9.9;6.6;8.4;34;197
6491;2;Z;11.1;7.3;9.4;30;218
6492;2;Z;10.6;7.4;9.2;31;215
6493;2;Z;11.1;7.3;9.4;30;219
6494;2;Z;9.9;6.6;8.4;34;197
6495;2;Z;11.1;7.3;9.4;30;219
6496;2;Z;10.8;7.6;9.3;30;218
6497;2;Z;11.1;7.3;9.4;30;219
6498;2;Z;11.6;8.1;10;28;233
6499;2;Z;10.3;7.5;9;31;211
6500;2;Z;11.3;8.5;10;28;233
6501;2;Z;11.8;8.6;10.4;27;242
6502;2;Z;11.3;8.5;10;28;233
6503;2;Z;12.1;8.9;10.7;26;250
6504;2.4;Z;9.9;7;8.6;33;199
6505;3.5;Z;12.3;9.2;10.9;26;254
6506;3.5;Z;12.2;9.5;11;26;258
6507;3;Z;9.1;9;9;31;210
6508;2;Z;11;8.6;9.9;29;232
6509;2;Z;11.3;9.1;10.3;27;241
6510;3.5;Z;8.4;8.2;8.4;34;196
6511;2.4;Z;10.2;7.4;8.9;32;209
6512;3.5;Z;11.4;7.7;9.8;29;228
6513;3.5;Z;12;8.2;10.3;27;240
6514;1.8;Z;9.7;6.9;8.4;34;197
6515;2;Z;10;7.2;8.7;32;205
6516;2;Z;10.5;7.7;9.2;31;217
6517;2.9;Z;13.5;9.3;11.6;24;271
6518;2;Z;10.3;8.1;9.3;30;218
6519;2;Z;10.8;8.3;9.6;29;226
6520;2.9;Z;13.9;10.3;12.3;23;288
6521;4;Z;13;9.8;11.5;25;271
6522;5.2;Z;15.5;10.6;13.3;21;312
6523;5.2;Z;16.4;10.7;13.8;20;324
6524;4;Z;13.1;9.6;11.5;25;270
6525;4;Z;16.7;11.2;14.2;20;333
6526;2;X;8.8;6.5;7.8;36;182
6527;2;X;10.8;8;9.5;30;224
6528;2;X;10.8;8;9.5;30;224
6529;2;Z;10;7.3;8.8;32;205
6530;2;Z;10;7.4;8.8;32;206
6531;2;Z;10;7.3;8.8;32;205
6532;2;Z;10;7.4;8.8;32;206
6533;2;Z;10;7.3;8.8;32;205
6534;2;Z;9.8;7.4;8.7;32;205
6535;3;Z;10.9;8.2;9.7;29;226
6536;3;Z;11.8;9.1;10.6;27;247
6537;3;Z;10.9;8.2;9.7;29;226
6538;3;Z;13.5;8.9;11.5;25;267
6539;4;Z;15.4;10.4;13.2;21;308
6540;2;X;12.3;8.6;10.6;27;248
6541;2;Z;10.7;8.4;9.7;29;226
6542;3;Z;13.8;11.4;12.7;22;296
6543;3;Z;13.8;11.4;12.7;22;296
6544;5.2;Z;17.5;11.7;14.9;19;347
6545;5.2;Z;17.5;11.7;14.9;19;347
6546;2.5;Z;12.1;8.4;10.4;27;243
6547;2;Z;10.7;8;9.5;30;222
6548;3;Z;11.8;8.9;10.5;27;245
6549;3;Z;11.8;8.9;10.5;27;245
6550;3;Z;12.1;9.1;10.8;26;252
6551;3;Z;11.8;8.9;10.5;27;245
6552;2.9;Z;12.9;8.5;10.9;26;255
6553;2.9;Z;12.9;8.5;10.9;26;255
6554;4;Z;17.6;10.7;14.5;19;339
6555;3;Z;13.1;10.3;11.8;24;276
6556;2;X;10.3;7.7;9.1;31;213
6557;2;X;10.3;7.7;9.1;31;213
6558;2.5;Z;12.1;8.2;10.3;27;241
6559;2;Z;10.4;8.2;9.4;30;220
6560;4;Z;16.4;10.1;13.6;21;315
6561;6;Z;20;13.8;17.2;16;401
6562;4;Z;15.1;9.1;12.4;23;291
6563;6;Z;19;11.6;15.7;18;364
6564;4;Z;15.1;9.1;12.4;23;291
6565;6;Z;19.2;12.2;16;18;373
6566;6;Z;19.2;12.2;16;18;373
6567;2;Z;10.1;7;8.7;32;204
6568;2;Z;10.9;7.5;9.4;30;219
6569;2;Z;9.5;7.4;8.5;33;200
6570;2;Z;10.9;7.5;9.4;30;219
6571;2;Z;9.5;6.9;8.3;34;195
6572;2;Z;10.6;7.3;9.1;31;213
6573;2;Z;10.1;7;8.7;32;204
6574;2;Z;10.9;7.5;9.4;30;219
6575;2;Z;10.9;7.5;9.4;30;219
6576;3;Z;12.4;8.5;10.7;26;249
6577;3;Z;11.4;8.1;9.9;29;231
6578;3;Z;11.4;8.3;10;28;233
6579;3;Z;13;8.5;11;26;257
6580;3;Z;11.4;8.3;10;28;233
6581;2;Z;9.9;7.5;8.8;32;206
6582;3;Z;10.7;8.1;9.5;30;222
6583;4.4;Z;14.5;9.9;12.4;23;290
6584;4.4;Z;14.5;9.9;12.4;23;290
6585;4.4;Z;14.5;9.9;12.4;23;290
6586;3;Z;14.1;10.3;12.4;23;290
6587;3;Z;13.4;9.6;11.7;24;273
6588;3;Z;11.4;8.1;9.9;29;231
6589;3;Z;12.7;8.8;10.9;26;255
6590;3;Z;11.4;8.3;10;28;233
6591;3;Z;11.4;8.1;9.9;29;231
6592;3;Z;11.4;8.1;9.9;29;231
6593;3;Z;12.7;8.8;10.9;26;255
6594;3;Z;12.7;8.8;10.9;26;255
6595;3;Z;11.4;8.3;10;28;233
6596;3;Z;11.4;8.3;10;28;233
6597;3;Z;11.4;8.3;10;28;233
6598;3;Z;14.5;10.5;12.7;22;299
6599;3;Z;14.5;10.5;12.7;22;299
6600;3;Z;13.8;9.4;11.9;24;280
6601;3;Z;13.8;9.4;11.9;24;280
6602;3;Z;14.1;10.3;12.4;23;290
6603;3;Z;14.1;10.3;12.4;23;290
6604;3;Z;13.4;9.6;11.7;24;273
6605;3;Z;13.4;9.6;11.7;24;273
6606;3;Z;14.1;10.3;12.4;23;290
6607;4.4;Z;16;11;13.8;20;322
6608;4.4;Z;16;11;13.8;20;322
6609;4.4;Z;13.6;9.3;11.7;24;273
6610;6.6;Z;17.8;11.9;15.1;19;354
6611;4.4;Z;16;11;13.8;20;322
6612;4.4;Z;16;11;13.8;20;322
6613;4.4;Z;16;11;13.8;20;322
6614;4.4;Z;16;11;13.8;20;322
6615;4.4;Z;16;11;13.8;20;322
6616;4.4;Z;16;11;13.8;20;322
6617;4.4;Z;14.5;9.9;12.4;23;290
6618;4.4;Z;13.6;9.3;11.7;24;273
6619;4.4;Z;14.5;9.9;12.4;23;290
6620;2;Z;10.3;7.7;9.1;31;213
6621;2;Z;9.9;7.6;8.8;32;207
6622;2;Z;10;7.8;9;31;210
6623;2;Z;10;8.2;9.2;31;215
6624;3;Z;16.6;12.1;14.6;19;339
6625;3;Z;16.6;12.1;14.6;19;339
6626;3;Z;11.3;8.7;10.1;28;235
6627;2;Z;10;8.2;9.2;31;215
6628;3;Z;16.6;12.1;14.6;19;339
6629;3;Z;16.6;12.1;14.6;19;339
6630;3;Z;11.3;8.7;10.1;28;235
6631;3;Z;11.7;9.1;10.5;27;245
6632;4.4;Z;14.5;10.7;12.8;22;302
6633;4.4;Z;14.5;10.7;12.8;22;302
6634;3;Z;11.7;9.1;10.5;27;245
6635;4.4;Z;14.5;10.7;12.8;22;302
6636;3;Z;12;9.4;10.8;26;254
6637;4.4;Z;15.5;11.4;13.6;21;318
6638;4.4;Z;15.5;11.4;13.6;21;318
6639;2;Z;9.5;7.4;8.5;33;200
6640;3;Z;10.3;8;9.3;30;216
6641;8;Z;26.8;16.6;22.2;13;522
6642;3.6;X;13;9.1;11.2;25;263
6643;3.6;X;13.6;9.6;11.8;24;277
6644;1.4;X;9.4;7.8;8.7;32;204
6645;1.4;X;10;8;9.1;31;214
6646;1.2;X;9;7.7;8.4;34;198
6647;1.3;X;9;8;8.5;33;199
6648;2;Z;11.7;9.4;10.7;26;250
6649;2.5;X;11.1;8.6;10;28;234
6650;2;Z;10.3;7.4;9;31;211
6651;2;Z;11;8;9.6;29;227
6652;3.6;X;12.5;8.8;10.9;26;255
6653;2;Z;10.1;6.8;8.7;32;203
6654;2.7;Z;11.5;8;9.9;29;232
6655;2;Z;10.4;7.4;9.1;31;213
6656;2.7;Z;11.7;8.4;10.2;28;238
6657;2.7;Z;11.5;8.2;10;28;234
6658;2.7;Z;11.7;8.4;10.2;28;238
6659;2;Z;10.4;7.3;9;31;209
6660;3;Z;12.6;9.1;11;26;256
6661;2;Z;11;7.7;9.5;30;221
6662;3;Z;13.3;9.3;11.5;25;268
6663;3;Z;13.1;9.1;11.3;25;263
6664;3;Z;13.8;9.4;11.8;24;276
6665;3.6;X;12.9;8.7;11;26;259
6666;4.2;Z;17.3;9.5;13.8;20;324
6667;6.2;Z;16.7;11.1;14.2;20;333
6668;2;Z;9.8;7.8;8.9;32;209
6669;2;Z;10.9;8.2;9.7;29;227
6670;2;Z;11;8.3;9.8;29;227
6671;2;Z;11.2;8.9;10.1;28;235
6672;3.6;X;13.4;9.4;11.6;24;270
6673;3.6;X;13.5;9.7;11.8;24;277
6674;2;X;11;8.3;9.8;29;225
6675;2.5;X;11.3;8.9;10.2;28;238
6676;2;X;11.3;8.7;10.1;28;232
6677;3.6;X;13.1;9.4;11.4;25;269
6678;2;Z;10.9;7.6;9.4;30;219
6679;2;Z;11.9;7.9;10.1;28;235
6680;3.6;X;12.5;8.1;10.5;27;247
6681;3.6;X;14.3;9;11.9;24;280
6682;6.2;Z;14.6;8.9;12.1;23;282
6683;6.2;Z;14.9;9.9;12.6;22;296
6684;6.2;Z;18.3;11.2;15.1;19;355
6685;6.2;Z;17.2;12;14.8;19;349
6686;2.5;X;12.1;9.2;10.8;26;252
6687;2.8;D;11.8;7.9;10.1;28;270
6688;3.6;X;13.4;9.6;11.7;24;273
6689;2.5;X;12.6;9.7;11.3;25;265
6690;2.8;D;12.3;8.5;10.6;27;284
6691;3.6;X;14;9.9;12.2;23;286
6692;2.8;D;13.3;10.6;12.1;23;326
6693;3.6;X;15;13;14.1;20;331
6694;6.2;Z;15.4;8.7;12.4;23;290
6695;1.5;X;8.9;7.7;8.4;34;196
6696;1.5;X;9.3;8;8.7;32;204
6697;2;Z;10.9;8.3;9.7;29;228
6698;3.6;X;12.8;8.5;10.9;26;255
6699;3.6;E;17.2;11.6;14.7;19;246
6700;1.5;X;8.2;6.6;7.5;38;189
6701;2;Z;10.5;7.4;9.1;31;214
6702;2.7;X;11.9;10.3;11.1;25;262
6703;2.7;X;12.5;10.8;11.7;24;275
6704;3;D;10.2;7.2;8.9;32;238
6705;4.3;X;15.1;11.5;13.5;21;318
6706;5.3;X;15.9;11.4;13.9;20;326
6707;5.3;X;16;12.6;14.4;20;339
6708;5.3;E;22.2;16.2;19.5;14;326
6709;5.3;X;13.9;10.1;12.2;23;286
6710;2.7;X;12.5;10.8;11.7;24;275
6711;2.7;X;12.7;11;12;24;280
6712;3;D;10.4;8;9.4;30;252
6713;4.3;X;15.7;12;14.1;20;331
6714;4.3;X;16.3;12.9;14.8;19;349
6715;5.3;X;15.9;11.8;14.1;20;331
6716;5.3;X;16.6;13;15;19;350
6717;5.3;E;22.3;18.1;20.5;14;342
6718;5.3;X;16.7;13.1;15.1;19;354
6719;5.3;X;14.7;10.7;12.9;22;303
6720;5.3;X;14.3;10.6;12.6;22;296
6721;5.3;X;14.7;11.2;13.1;22;307
6722;6.2;Z;15;12;13.7;21;321
6723;6.2;Z;16.8;13.3;15.2;19;357
6724;6.2;Z;15.7;12.4;14.2;20;332
6725;1.4;X;7.9;6.2;7.1;40;167
6726;1.4;X;8;6.2;7.2;39;170
6727;5.3;X;15.7;10.5;13.4;21;314
6728;5.3;X;15.7;10.5;13.4;21;314
6729;5.3;E;21.2;13.9;17.9;16;298
6730;5.3;X;16.8;11.3;14.4;20;337
6731;5.3;X;16.8;11.3;14.4;20;337
6732;5.3;E;22.2;15.3;19.1;15;319
6733;6.2;Z;17.2;11.4;14.6;19;343
6734;5.3;X;15.7;10.5;13.4;21;314
6735;5.3;X;15.7;10.5;13.4;21;314
6736;5.3;E;21.2;13.9;17.9;16;298
6737;5.3;X;16;11.2;13.8;20;325
6738;5.3;X;16;11.2;13.8;20;325
6739;5.3;E;21.7;14.3;18.4;15;305
6740;6.2;Z;16.5;10.9;13.9;20;327
6741;3.6;X;13;8.8;11.1;25;261
6742;3.6;X;13.6;9.6;11.8;24;276
6743;1.4;X;9.1;7.6;8.4;34;196
6744;1.4;X;10;8;9.1;31;214
6745;3.6;X;12.4;7.8;10.3;27;242
6746;5.7;X;14.7;9.4;12.3;23;289
6747;3.6;X;12.8;8.7;11;26;258
6748;3.6;X;12.4;8.4;10.6;27;249
6749;3.6;X;12.4;8.4;10.6;27;249
6750;3.6;X;12.4;7.8;10.3;27;242
6751;5.7;X;14.7;9.4;12.3;23;289
6752;5.7;Z;15.6;10.1;13.1;22;307
6753;6.4;Z;15.8;9.6;13;22;305
6754;6.4;Z;16.7;10.4;13.9;20;325
6755;3.6;X;12.8;8.7;11;26;258
6756;6.4;Z;15.8;9.6;13;22;305
6757;6.4;Z;16.7;10.4;13.9;20;325
6758;6.2;Z;17.6;10.7;14.5;19;339
6759;6.2;Z;18.1;11.4;15.1;19;352
6760;6.2;Z;18.6;11.2;15.3;18;358
6761;6.2;Z;18.1;11.4;15.1;19;352
6762;3.6;X;13.7;9;11.6;24;271
6763;3.6;X;12.4;7.8;10.3;27;242
6764;5.7;X;14.7;9.4;12.3;23;289
6765;6.4;Z;15.8;9.6;13;22;305
6766;3.6;X;12.8;8.7;11;26;258
6767;6.4;Z;15.8;9.6;13;22;305
6768;6.2;Z;19;11.5;15.6;18;368
6769;3.6;X;12.7;9.6;11.3;25;265
6770;5.7;X;16.7;10.9;14.1;20;331
6771;6.4;Z;18.3;12.2;15.6;18;363
6772;3.6;X;13.7;9.4;11.8;24;276
6773;2.4;X;12.7;9.2;11.1;25;261
6774;1.4;X;9.3;6.5;8;35;187
6775;1.4;X;9;6.7;7.9;36;185
6776;1.4;X;10.7;7.9;9.4;30;221
6777;1.3;X;10;7.9;9.1;31;213
6778;1;X;8.6;8.1;8.4;34;197
6779;2;X;10.2;8.1;9.2;31;216
6780;2;X;11.2;8.1;9.8;29;229
6781;2;X;11.4;8.3;10;28;233
6782;2;X;11.4;8.3;10;28;233
6783;2.7;X;12.5;9.2;11;26;258
6784;1.5;X;8.6;7.1;7.9;36;185
6785;1.5;X;8.9;7.6;8.3;34;196
6786;2;X;10.4;7.5;9.1;31;213
6787;2.5;X;5.4;6.3;5.8;49;136
6788;2.5;X;5.5;6.4;5.9;48;139
6789;3.5;X;14.1;10.6;12.5;23;294
6790;3.5;X;14.7;11.2;13.1;22;308
6791;2.3;X;11.6;8.7;10.3;27;241
6792;3;X;13.3;9.8;11.8;24;278
6793;3.3;X;10.1;9;9.6;29;225
6794;2.7;X;12;8.9;10.6;27;249
6795;3;D;11.1;8.3;9.8;29;264
6796;3;D;11.1;8.3;9.8;29;264
6797;3.3;X;12.1;9.3;10.8;26;254
6798;3.3;E;16.6;12.6;14.8;19;245
6799;3.5;X;14.3;10.7;12.7;22;298
6800;5;X;14.3;10.6;12.6;22;297
6801;5;E;20;14.8;17.6;16;293
6802;5;X;14.4;11.2;13;22;305
6803;5;E;20;14.9;17.7;16;294
6804;5;X;15.1;11.8;13.6;21;319
6805;5;E;19.9;15.8;18;16;300
6806;2.7;X;13.1;10.2;11.8;24;277
6807;3;D;11.9;9.4;10.8;26;290
6808;3;D;11.3;8.5;10;28;270
6809;3.3;X;12.9;10.2;11.7;24;274
6810;3.3;E;17.6;13.8;15.9;18;265
6811;3.5;X;14.6;10.9;13;22;304
6812;3.5;X;13.8;11.2;12.6;22;296
6813;5;X;15.1;11.6;13.5;21;317
6814;5;E;20.3;14.7;17.8;16;296
6815;3.5;X;15.3;13.1;14.3;20;336
6816;1.5;X;10;7;8.7;32;203
6817;2;X;5.5;5.7;5.6;50;131
6818;3.5;Z;19.8;12.8;16.6;17;393
6819;2.3;X;11.2;7.3;9.4;30;221
6820;2.3;X;11.8;8.4;10.3;27;242
6821;2.3;X;11.2;7.9;9.7;29;226
6822;2.3;X;11.8;8.7;10.4;27;244
6823;5;X;15;9.1;12.3;23;289
6824;5;X;16.1;9.9;13.3;21;312
6825;5;X;16.4;10.2;13.6;21;319
6826;2.3;X;11.8;8.4;10.3;27;242
6827;2.3;X;11.8;8.7;10.4;27;244
6828;2.3;X;11.8;8.4;10.3;27;240
6829;2.3;X;12.1;9.1;10.7;26;252
6830;5;X;15.4;9.7;12.9;22;303
6831;2.3;X;11.8;9.8;10.9;26;256
6832;5.2;Z;17.1;11.4;14.5;19;342
6833;5.2;Z;19.9;12.7;16.7;17;392
6834;3.5;X;16.2;12.3;14.5;19;340
6835;3.5;E;21.5;16.2;19.1;15;316
6836;3.5;X;16.7;12.8;15;19;352
6837;3.5;E;22.1;16.8;19.8;14;328
6838;2;X;9.8;8.8;9.3;30;219
